disposition,period,duration,transit_depth,planet_radius,star_temp,star_radius,model_snr,fp_flag_nt,fp_flag_ss,fp_flag_co,fp_flag_ec,source_kepler,source_tess
1,4.708326451,3.16114,7912.7,10.6,5560.0,1.21,633.4,0.0,0.0,0.0,0.0,True,False
0,16.37198661,3.8449,4147.6,540.37,4187.0,0.592,54.5,0.0,0.0,1.0,1.0,True,False
1,5.392026903,2.9804,1151.4,2.68,5198.0,0.801,77.4,0.0,0.0,0.0,0.0,True,False
1,6.491682808,4.301,7163.3,9.66,6123.0,1.107,502.3,0.0,0.0,0.0,0.0,True,False
0,3.044770796,10.0134,1695.0,24.54,5525.0,0.753,203.5,0.0,1.0,1.0,1.0,True,False
1,3.855603916,3.2179,16653.0,13.61,6033.0,1.046,1173.9,0.0,0.0,0.0,0.0,True,False
0,3.855599139,3.183,1030.9,3.57,5936.0,0.965,90.1,0.0,0.0,1.0,1.0,True,False
1,38.47876629,5.04169,23530.0,13.26,5510.0,0.879,1077.8,0.0,1.0,0.0,0.0,True,False
0,37.601661282,8.30604,59130.0,27.22,6140.0,1.096,1667.3,0.0,1.0,0.0,0.0,True,False
1,3.314947362,1.8007,1398.2,3.94,5609.0,0.944,123.5,0.0,0.0,0.0,0.0,True,False
0,6.71969089,3.0231,969.7,4.37,5931.0,0.866,45.4,0.0,1.0,0.0,0.0,True,False
1,39.6431552,6.5292,15664.0,10.98,5231.0,0.9,690.3,0.0,0.0,0.0,0.0,True,False
0,51.42598578,16.9422,66068.0,29.66,6257.0,1.147,1843.8,0.0,1.0,0.0,0.0,True,False
1,21.80451611,3.4097,1144.9,2.6,5481.0,0.708,49.9,0.0,0.0,0.0,0.0,True,False
1,10.28194593,3.4366,1110.7,2.53,5196.0,0.775,55.0,0.0,0.0,0.0,0.0,True,False
1,18.11993039,4.2309,1506.9,2.95,5196.0,0.775,60.7,0.0,0.0,0.0,0.0,True,False
1,3.78402867,1.9012,426.1,1.7,5196.0,0.775,25.6,0.0,0.0,0.0,0.0,True,False
1,5.15448142,3.228,697.5,2.94,5431.0,0.884,48.1,0.0,0.0,0.0,0.0,True,False
0,33.80364366,11.4813,13494.0,20.7,5855.0,1.796,529.9,0.0,1.0,0.0,0.0,True,False
1,5.743469797,3.4412,1240.2,3.13,5897.0,0.891,79.7,0.0,0.0,0.0,0.0,True,False
0,19.974485239,4.23479,40293.0,26.56,6108.0,0.997,1398.8,0.0,1.0,0.0,0.0,True,False
1,3.166353562,3.3129,1473.4,3.82,6007.0,0.998,128.3,0.0,0.0,0.0,0.0,True,False
0,23.899634407,3.81881,20953.0,44.04,6192.0,0.924,547.8,0.0,1.0,1.0,0.0,True,False
1,3.388012244,2.6849,280.1,2.11,5553.0,1.25,30.6,0.0,0.0,0.0,0.0,True,False
1,5.83909761,3.1915,273.6,2.06,5553.0,1.25,25.2,0.0,0.0,0.0,0.0,True,False
1,1.620467654,2.1888,159.6,1.57,5553.0,1.25,22.7,0.0,0.0,0.0,0.0,True,False
1,10.6816951,3.605,307.8,2.3,5553.0,1.25,21.9,0.0,0.0,0.0,0.0,True,False
1,6.104849417,4.6912,2090.3,3.18,5085.0,0.712,293.7,0.0,0.0,0.0,0.0,True,False
1,3.578780566,2.91089,11382.0,10.43,5524.0,0.994,1838.4,0.0,0.0,0.0,0.0,True,False
0,3.187067566,3.119,1037.4,23.88,5450.0,0.811,37.2,0.0,1.0,1.0,0.0,True,False
1,5.826657508,2.9183,1539.1,4.09,5561.0,1.06,81.1,0.0,0.0,0.0,0.0,True,False
1,12.41216347,3.739,611.3,2.58,5561.0,1.06,25.6,0.0,0.0,0.0,0.0,True,False
1,18.74649011,3.895,796.8,3.05,5561.0,1.06,26.7,0.0,0.0,0.0,0.0,True,False
1,20.86021229,5.1937,1910.5,5.5,6035.0,1.257,117.0,0.0,0.0,0.0,0.0,True,False
1,42.63427848,6.1998,1719.3,5.22,6035.0,1.257,78.7,0.0,0.0,0.0,0.0,True,False
1,87.6476068,8.871,1009.6,4.0,6035.0,1.257,37.5,0.0,0.0,0.0,0.0,True,False
1,9.467821474,2.4327,2237.0,2.13,3582.0,0.458,124.7,0.0,0.0,0.0,0.0,True,False
1,0.893040969,1.0981,741.7,1.24,3582.0,0.458,87.8,0.0,0.0,0.0,0.0,True,False
1,4.942783419,3.25346,11145.0,10.62,5514.0,0.978,2040.7,0.0,0.0,0.0,0.0,True,False
1,20.83426731,4.0454,988.4,2.74,5537.0,0.88,45.1,0.0,0.0,0.0,0.0,True,False
1,9.94602357,3.3862,994.5,3.12,5344.0,1.013,51.0,0.0,0.0,0.0,0.0,True,False
1,1.04562195,1.8955,213.0,1.45,5344.0,1.013,25.3,0.0,0.0,0.0,0.0,True,False
1,5.71462396,2.336,297.8,1.78,5344.0,1.013,16.7,0.0,0.0,0.0,0.0,True,False
0,102.9641952,15.735,1896.7,39.0,5047.0,7.119,86.1,0.0,1.0,0.0,0.0,True,False
1,8.14515981,5.073,446.8,3.43,5896.0,1.24,32.2,0.0,0.0,0.0,0.0,True,False
1,18.9985279,4.529,430.7,43.17,5896.0,1.24,16.9,0.0,0.0,0.0,0.0,True,False
1,4.24439049,3.282,174.0,2.07,5896.0,1.24,15.1,0.0,0.0,0.0,0.0,True,False
1,28.5742692,4.9427,824.9,2.32,5551.0,0.812,97.1,0.0,0.0,0.0,0.0,True,False
1,7.34373964,1.1784,574.4,1.84,5757.0,0.762,32.2,0.0,0.0,0.0,0.0,True,False
0,0.445277068,3.539,186.7,35.74,6167.0,1.064,28.9,1.0,0.0,0.0,1.0,True,False
0,0.379463865,0.86896,1973.3,59.56,5075.0,1.783,458.6,0.0,1.0,0.0,0.0,True,False
0,9.88047978,2.78458,18541.0,23.6,6113.0,0.917,534.5,0.0,1.0,0.0,0.0,True,False
0,4.6484156,38.1939,128.4,5.06,6980.0,3.482,91.7,1.0,0.0,0.0,0.0,True,False
0,17.512014768,1.8248,4511.7,13.66,6224.0,1.132,322.3,0.0,1.0,0.0,0.0,True,False
0,0.525154153,2.1441,747.5,23.61,5582.0,0.846,116.1,0.0,1.0,1.0,0.0,True,False
0,1.303861044,4.0541,598.2,27.85,5758.0,0.902,140.6,0.0,0.0,1.0,1.0,True,False
0,0.73452496,6.7,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,True,False
0,2.55549176,9.083,113.8,23.35,5948.0,0.901,24.3,0.0,0.0,1.0,0.0,True,False
0,2.947376671,2.0911,433.2,403.59,8090.0,2.234,62.3,0.0,1.0,0.0,0.0,True,False
1,224.7789355,11.1899,3487.5,7.67,5873.0,1.235,235.7,0.0,0.0,0.0,0.0,True,False
0,0.890110752,0.8774,321.5,1.25,4768.0,0.711,19.6,0.0,1.0,1.0,0.0,True,False
0,5.76573396,2.924,248.0,7.47,5772.0,4.434,22.2,0.0,0.0,1.0,0.0,True,False
1,7.42608123,3.6379,443.3,2.47,6049.0,1.176,37.5,0.0,0.0,0.0,0.0,True,False
1,15.9868932,4.158,178.5,1.62,6049.0,1.176,10.9,0.0,0.0,0.0,0.0,True,False
0,0.73094589,4.32,250.2,17.12,5901.0,0.848,37.5,1.0,0.0,1.0,0.0,True,False
1,18.92537246,3.9835,640.9,13.92,4941.0,4.885,41.0,0.0,0.0,0.0,0.0,True,False
0,0.933749106,4.256,186.2,3.22,6215.0,2.188,136.3,1.0,0.0,1.0,1.0,True,False
0,2.037440623,3.442,118.6,1.19,6253.0,1.015,27.0,0.0,0.0,1.0,1.0,True,False
1,31.5925809,13.566,145.1,1.78,5676.0,1.487,25.5,0.0,0.0,0.0,0.0,True,False
1,17.157236,11.284,110.4,1.55,5676.0,1.487,23.6,0.0,0.0,0.0,0.0,True,False
1,1.97376085,1.82542,30222.0,8.78,3807.0,0.503,1252.5,0.0,0.0,0.0,0.0,True,False
0,4.618767792,5.9957,4399.1,7.48,6013.0,1.033,270.1,0.0,1.0,1.0,1.0,True,False
1,2.785821236,3.5599,68.9,1.69,6202.0,1.733,53.6,0.0,0.0,0.0,0.0,True,False
0,52.56901867,6.7507,26900.0,78.54,7240.0,1.717,184.3,0.0,1.0,0.0,0.0,True,False
0,3.411758679,3.158,570.6,14.71,3995.0,0.561,35.6,0.0,0.0,1.0,0.0,True,False
0,0.525426427,1.0801,324.6,1.45,5791.0,0.802,63.6,0.0,1.0,1.0,1.0,True,False
1,1.269091415,1.4647,340.9,1.41,5041.0,0.766,73.5,0.0,0.0,0.0,0.0,True,False
1,2.853133997,1.465,277.1,1.36,5041.0,0.766,39.7,0.0,0.0,0.0,0.0,True,False
1,6.79685353,3.1702,393.1,2.01,6061.0,0.97,29.8,0.0,0.0,0.0,0.0,True,False
0,8.667822346,4.9658,2121.9,67.37,6266.0,1.889,187.6,0.0,1.0,1.0,1.0,True,False
1,1.475323222,2.3155,154.9,5.88,4941.0,4.885,27.2,0.0,0.0,0.0,0.0,True,False
1,4.15246118,2.5755,223.4,7.62,4941.0,4.885,24.5,0.0,0.0,0.0,0.0,True,False
0,6.7210783,7.46,540.0,2.86,5699.0,0.987,30.5,1.0,0.0,0.0,0.0,True,False
1,8.7348852,4.49,270.7,1.59,5982.0,0.96,24.8,0.0,0.0,0.0,0.0,True,False
0,10.26547688,3.733,399.6,1.81,5699.0,0.853,20.1,0.0,0.0,1.0,1.0,True,False
0,3.305577989,2.5903,17971.0,25.89,5534.0,0.707,39.6,0.0,1.0,0.0,0.0,True,False
0,4.800653901,9.0419,15304.0,16.91,6715.0,1.241,298.0,0.0,1.0,0.0,0.0,True,False
0,15.06649901,5.9885,36348.0,56.44,5751.0,1.626,154.6,0.0,1.0,1.0,1.0,True,False
0,34.82008158,11.1711,18848.0,11.36,5114.0,0.784,882.6,0.0,1.0,0.0,0.0,True,False
0,0.651784374,2.0141,2779.3,33.65,5555.0,1.061,195.2,1.0,0.0,0.0,1.0,True,False
0,1.353771892,7.012,1349.1,430.99,4283.0,15.76,76.7,0.0,1.0,0.0,0.0,True,False
0,18.95491633,24.249,867.5,71.39,6362.0,2.534,249.3,1.0,0.0,0.0,0.0,True,False
0,4.348866254,3.2797,625.6,2436.69,3598.0,101.451,56.3,0.0,1.0,0.0,0.0,True,False
0,47.93094546,2.6897,2144.4,68.02,8214.0,1.938,221.1,0.0,1.0,0.0,0.0,True,False
0,3.99751422,3.686,32.8,2.98,5066.0,5.324,6.1,1.0,0.0,0.0,0.0,True,False
0,1.592633181,5.5605,633.1,1.56,4506.0,0.651,66.9,0.0,1.0,1.0,1.0,True,False
1,67.5923754,12.249,4158.1,12.1,6038.0,1.744,60.9,0.0,0.0,0.0,0.0,True,False
1,17.02902786,4.645,568.9,2.54,5839.0,1.067,29.8,0.0,0.0,0.0,0.0,True,False
1,6.84619236,3.529,246.8,1.67,5839.0,1.067,17.7,0.0,0.0,0.0,0.0,True,False
1,67.8321638,7.358,507.8,2.39,5839.0,1.067,15.5,0.0,0.0,0.0,0.0,True,False
1,43.1312147,3.198,447.8,2.39,5839.0,1.067,11.8,0.0,0.0,0.0,0.0,True,False
1,1.224866441,1.7086,196.0,1.54,5553.0,1.107,21.1,0.0,0.0,0.0,0.0,True,False
1,37.8102649,8.733,570.3,2.33,6085.0,0.973,35.2,0.0,0.0,0.0,0.0,True,False
1,25.93406406,4.6142,414.5,2.48,5952.0,1.225,42.2,0.0,0.0,0.0,0.0,True,False
1,83.4463485,6.536,503.0,2.73,5952.0,1.225,36.1,0.0,0.0,0.0,0.0,True,False
0,7.04710032,2.926,400.9,25.2,5766.0,1.068,24.0,0.0,0.0,1.0,1.0,True,False
1,12.99204853,6.0175,270.6,2.03,5765.0,1.242,38.7,0.0,0.0,0.0,0.0,True,False
0,11.11620211,4.211,4843.9,8.96,6122.0,0.996,115.3,0.0,1.0,1.0,0.0,True,False
0,1.922861499,3.5734,1916.2,5.09,5778.0,0.911,103.4,0.0,1.0,1.0,1.0,True,False
0,0.635445336,1.8592,2547.4,19.0,3920.0,0.55,182.2,0.0,1.0,1.0,1.0,True,False
0,1.665784138,1.8946,2006.2,97.27,6261.0,2.789,148.0,0.0,1.0,1.0,0.0,True,False
0,55.6639167,23.546,3414.4,34.14,5587.0,0.853,103.4,0.0,1.0,1.0,0.0,True,False
1,52.09081627,8.6388,2894.1,7.14,6198.0,1.324,243.5,0.0,0.0,0.0,0.0,True,False
0,7.1548608,7.694,780.4,7.41,7443.0,1.739,24.2,0.0,0.0,0.0,0.0,True,False
1,4.28746668,1.5693,790.1,2.29,5296.0,0.815,19.4,0.0,0.0,0.0,0.0,True,False
0,2.002779769,2.231,260.5,1.42,5346.0,0.892,22.2,0.0,0.0,1.0,0.0,True,False
1,8.18739443,3.0472,517.6,1.92,5251.0,0.849,38.4,0.0,0.0,0.0,0.0,True,False
1,76.0498163,7.158,445.9,1.75,5251.0,0.849,17.4,0.0,0.0,0.0,0.0,True,False
1,3.341799486,2.9254,178.2,1.67,5873.0,1.235,48.8,0.0,0.0,0.0,0.0,True,False
0,3.3226948,3.568,78.7,15.33,5234.0,16.959,8.6,1.0,0.0,0.0,0.0,True,False
0,36.97708808,4.737,1269.9,38.6,5589.0,1.239,59.2,0.0,1.0,1.0,1.0,True,False
0,1.851409163,10.232,232.5,20.42,7117.0,1.469,54.4,0.0,0.0,0.0,0.0,True,False
0,1.303859704,2.8239,36.7,0.98,6802.0,1.521,34.7,0.0,0.0,1.0,1.0,True,False
0,145.5624926,5.4126,2931.6,40.15,6148.0,1.095,58.1,0.0,1.0,1.0,0.0,True,False
1,3.749105745,1.9826,182.6,1.68,5751.0,0.983,38.0,0.0,0.0,0.0,0.0,True,False
1,11.08956602,6.2877,148.1,3.51,6353.0,2.867,38.9,0.0,0.0,0.0,0.0,True,False
0,7.24476126,2.3145,58.0,0.65,5370.0,0.874,27.2,0.0,0.0,0.0,1.0,True,False
1,8.70798309,2.4904,1419.6,2.01,4362.0,0.554,28.1,0.0,0.0,0.0,0.0,True,False
1,4.17634276,2.335,531.5,1.23,4362.0,0.554,14.9,0.0,0.0,0.0,0.0,True,False
1,27.40229859,6.8491,747.5,3.63,6198.0,1.324,79.3,0.0,0.0,0.0,0.0,True,False
1,3.179267286,1.0246,200.9,1.21,5511.0,0.857,41.0,0.0,0.0,0.0,0.0,True,False
1,10.38122447,2.715,801.5,2.18,5095.0,0.78,41.9,0.0,0.0,0.0,0.0,True,False
1,24.5709023,3.587,764.2,2.82,5095.0,0.78,26.3,0.0,0.0,0.0,0.0,True,False
0,81.221876,4.1135,9883.0,16.59,5619.0,0.874,63.0,0.0,0.0,0.0,0.0,True,False
0,0.817026268,2.0799,1145.5,2.92,5619.0,0.874,121.1,0.0,0.0,1.0,1.0,True,False
1,3.024092505,2.8021,7765.0,12.14,6063.0,1.358,1225.3,0.0,0.0,0.0,0.0,True,False
0,5.670155713,0.9361,536.7,5.85,3337.0,0.183,37.3,0.0,0.0,1.0,0.0,True,False
1,1.022678654,1.3712,129.2,1.14,5366.0,1.02,21.6,0.0,0.0,0.0,0.0,True,False
1,12.10968709,6.3461,284.7,2.98,6021.0,1.458,33.4,0.0,0.0,0.0,0.0,True,False
1,4.75796103,4.66,124.5,1.7,6021.0,1.458,20.9,0.0,0.0,0.0,0.0,True,False
1,20.4972755,8.536,242.9,2.96,6021.0,1.458,22.8,0.0,0.0,0.0,0.0,True,False
0,13.55480534,2.288,48.3,0.62,5370.0,0.874,16.5,0.0,0.0,1.0,0.0,True,False
0,29.74454668,23.2842,66894.0,20.06,4889.0,0.788,765.0,0.0,1.0,0.0,0.0,True,False
0,14.15402428,4.47001,61625.0,53.25,5850.0,1.037,930.3,0.0,1.0,0.0,0.0,True,False
0,0.844786082,3.5289,2468.5,35.27,5705.0,0.915,245.6,0.0,1.0,1.0,0.0,True,False
0,0.848483947,1.4451,1907.4,32.11,5941.0,0.936,185.0,0.0,1.0,0.0,0.0,True,False
0,11.99097576,5.7401,2124.3,37.47,6110.0,1.072,102.8,0.0,1.0,1.0,1.0,True,False
1,53.5292702,5.668,1086.1,2.28,4736.0,0.708,34.5,0.0,0.0,0.0,0.0,True,False
0,0.393726813,2.95,564.6,24.17,6277.0,1.031,64.8,0.0,0.0,0.0,1.0,True,False
1,2.757584622,0.9267,563.1,1.01,3683.0,0.424,19.6,0.0,0.0,0.0,0.0,True,False
1,0.928310036,1.1899,376.2,1.16,4109.0,0.602,22.6,0.0,0.0,0.0,0.0,True,False
1,13.48457668,5.0197,653.5,3.39,6198.0,1.324,80.8,0.0,0.0,0.0,0.0,True,False
1,31.8841473,6.122,910.0,3.7,5779.0,0.974,25.3,0.0,0.0,0.0,0.0,True,False
0,67.69213907,51.349,25457.0,175.98,5355.0,10.703,1328.2,0.0,0.0,0.0,0.0,True,False
1,12.06222962,2.0584,300.2,1.62,5547.0,0.933,32.4,0.0,0.0,0.0,0.0,True,False
1,9.93146307,5.678,398.6,2.41,5782.0,1.22,26.2,0.0,0.0,0.0,0.0,True,False
1,21.85362905,3.439,355.6,1.75,5830.0,0.876,23.0,0.0,0.0,0.0,0.0,True,False
1,8.19345065,5.234,115.4,1.74,6021.0,1.458,15.7,0.0,0.0,0.0,0.0,True,False
0,19.97867,10.168,944.3,6.85,9651.0,1.895,86.2,0.0,1.0,1.0,1.0,True,False
1,41.8059544,6.057,434.4,2.02,5907.0,0.973,28.3,0.0,0.0,0.0,0.0,True,False
0,15.45158184,2.406,85.3,2.02,7839.0,2.069,21.0,0.0,1.0,1.0,0.0,True,False
0,89.698168533,5.5418,273110.0,102.08,6214.0,1.583,3420.3,0.0,1.0,0.0,0.0,True,False
0,1.187352427,4.999,20703.0,67.35,6424.0,1.489,717.4,0.0,1.0,0.0,0.0,True,False
0,3.012476582,3.1424,1138.5,65.25,8601.0,2.031,253.4,0.0,1.0,1.0,1.0,True,False
1,4.77800306,2.7361,473.0,1.85,5192.0,0.873,115.4,0.0,0.0,0.0,0.0,True,False
0,7.814839231,3.0122,2010.3,5.33,5887.0,0.931,100.0,0.0,1.0,0.0,0.0,True,False
0,29.7452499,22.695,778.9,3.6,5334.0,1.004,55.9,0.0,1.0,1.0,1.0,True,False
1,5.32667299,3.4045,611.4,2.26,5831.0,0.921,34.1,0.0,0.0,0.0,0.0,True,False
0,0.741057213,1.05299,1996.3,26.67,5496.0,0.776,251.9,0.0,1.0,0.0,0.0,True,False
0,2.988085455,3.68,802.8,21.81,5497.0,0.809,48.2,0.0,0.0,1.0,0.0,True,False
0,2.783883492,2.4546,903.9,67.17,6028.0,2.147,86.1,0.0,1.0,1.0,0.0,True,False
0,0.393727296,3.02,903.5,23.05,5628.0,0.808,82.4,1.0,0.0,0.0,1.0,True,False
1,8.17242644,3.902,864.3,3.29,5705.0,0.905,37.0,0.0,0.0,0.0,0.0,True,False
1,13.0607936,3.215,236.6,1.45,5830.0,0.876,19.4,0.0,0.0,0.0,0.0,True,False
0,25.9518461,14.581,1058.5,22.32,5372.0,0.796,65.8,0.0,1.0,1.0,1.0,True,False
0,25.9518536,14.755,2017.9,24.6,5198.0,0.742,79.4,0.0,1.0,1.0,1.0,True,False
0,5.68628739,17.573,5559.7,4.5,6052.0,0.956,414.4,0.0,0.0,0.0,0.0,True,False
0,15.663886949,2.4775,5144.4,27.36,5996.0,2.221,175.9,0.0,1.0,0.0,0.0,True,False
0,4.020628573,4.4085,20901.0,16.94,6210.0,1.033,282.6,0.0,1.0,0.0,0.0,True,False
0,185.02288222,4.87326,43547.0,49.82,6025.0,1.367,938.2,0.0,1.0,0.0,0.0,True,False
0,2.897432135,3.1793,1223.7,14.35,5970.0,2.994,73.9,0.0,1.0,1.0,1.0,True,False
1,8.70420525,2.9385,1074.9,2.86,5074.0,0.863,74.0,0.0,0.0,0.0,0.0,True,False
1,8.1280933,3.727,224.1,1.39,5831.0,0.921,10.7,0.0,0.0,0.0,0.0,True,False
1,0.974868896,1.6191,197.6,1.16,5487.0,0.832,82.6,0.0,0.0,0.0,0.0,True,False
1,4.89721006,1.812,274.4,1.48,5093.0,0.847,16.9,0.0,0.0,0.0,0.0,True,False
0,2.757794163,2.7644,39043.0,20.05,5747.0,0.891,349.2,0.0,1.0,0.0,0.0,True,False
0,1.914158508,3.2917,7829.2,13.63,6289.0,1.118,124.6,0.0,0.0,1.0,1.0,True,False
0,3.98216698,2.396,381.3,3.32,5570.0,1.548,27.1,0.0,0.0,1.0,1.0,True,False
0,0.643794198,1.5662,456.7,19.51,5958.0,0.83,53.7,0.0,1.0,1.0,0.0,True,False
1,16.08832318,5.731,597.8,3.42,6157.0,1.33,31.3,0.0,0.0,0.0,0.0,True,False
1,10.30067919,4.885,271.8,2.2,6157.0,1.33,16.4,0.0,0.0,0.0,0.0,True,False
1,35.6757453,7.381,471.2,3.02,6157.0,1.33,18.5,0.0,0.0,0.0,0.0,True,False
0,161.78832712,5.31,87750.0,36.14,6018.0,1.212,704.5,0.0,1.0,0.0,0.0,True,False
1,16.56806842,4.2647,1331.4,2.54,4987.0,0.716,41.9,0.0,0.0,0.0,0.0,True,False
1,47.3329299,2.708,931.5,2.18,4987.0,0.716,14.0,0.0,0.0,0.0,0.0,True,False
0,0.856895349,1.3078,82.2,0.82,6021.0,0.873,33.1,0.0,0.0,1.0,0.0,True,False
1,40.8065333,13.135,313.9,3.71,6207.0,2.097,54.8,0.0,0.0,0.0,0.0,True,False
1,2.46697039,1.6345,308.7,1.56,5074.0,0.863,29.5,0.0,0.0,0.0,0.0,True,False
1,6.61836309,3.6813,549.1,2.98,5529.0,1.294,31.5,0.0,0.0,0.0,0.0,True,False
1,107.7214092,8.042,1396.2,4.75,5529.0,1.294,30.5,0.0,0.0,0.0,0.0,True,False
0,5.251916208,4.9095,10624.0,37.15,5542.0,0.872,146.3,0.0,1.0,1.0,1.0,True,False
1,9.673958488,3.2641,952.7,2.63,5192.0,0.873,178.0,0.0,0.0,0.0,0.0,True,False
0,100.3039228,8.702,5450.0,29.55,5055.0,0.772,63.2,1.0,0.0,1.0,1.0,True,False
0,200.61103346,7.13,540.0,2.86,5699.0,0.987,30.5,1.0,0.0,1.0,1.0,True,False
0,0.986620248,3.9722,1345.8,43.98,6243.0,1.385,117.7,1.0,0.0,1.0,0.0,True,False
0,1.63484631,6.11,540.0,2.86,5699.0,0.987,30.5,1.0,0.0,1.0,1.0,True,False
1,14.12847677,3.685,628.7,2.73,5779.0,0.974,23.0,0.0,0.0,0.0,0.0,True,False
1,48.6478543,5.464,641.8,4.14,5779.0,0.974,12.2,0.0,0.0,0.0,0.0,True,False
1,8.39842977,6.344,340.1,2.0,6309.0,1.044,28.0,0.0,0.0,0.0,0.0,True,False
1,8.63847391,5.4566,395.9,5.99,5684.0,3.046,38.6,0.0,0.0,0.0,0.0,True,False
1,140.10765,18.503,266.8,3.42,6207.0,2.097,29.0,0.0,0.0,0.0,0.0,True,False
1,3.4815917,1.8069,135.2,1.17,5405.0,1.022,23.4,0.0,0.0,0.0,0.0,True,False
0,8.360616221,7.5385,28066.0,40.35,5463.0,2.445,425.6,0.0,1.0,0.0,0.0,True,False
0,1.838514968,2.7391,2721.7,4.86,5751.0,0.94,63.7,0.0,1.0,1.0,1.0,True,False
1,35.61760233,8.4559,4634.9,5.17,5123.0,0.779,155.0,0.0,0.0,0.0,0.0,True,False
0,1.09206833,1.8596,219.2,1.29,5639.0,0.859,45.5,0.0,0.0,1.0,1.0,True,False
1,10.12805158,3.517,477.4,1.95,5676.0,0.82,38.0,0.0,0.0,0.0,0.0,True,False
0,1.613001111,2.394,104.1,1.25,5580.0,1.205,19.3,0.0,1.0,1.0,1.0,True,False
1,3.770551475,3.8077,12440.0,12.05,6322.0,1.075,100.8,0.0,0.0,0.0,0.0,True,False
0,1.343767797,1.9405,4702.6,18.66,6324.0,2.312,269.8,0.0,0.0,1.0,0.0,True,False
0,29.12436474,3.4209,6496.0,15.25,4457.0,0.481,63.4,1.0,0.0,0.0,0.0,True,False
0,31.82814583,2.917,4456.8,35.8,5908.0,0.92,78.7,0.0,1.0,1.0,0.0,True,False
0,3.629442796,5.63,426.6,3.28,6506.0,1.217,76.4,0.0,1.0,1.0,1.0,True,False
0,0.553261874,0.8875,1038.1,97.36,5679.0,3.142,202.2,0.0,1.0,0.0,0.0,True,False
1,5.72812616,2.0295,643.4,1.38,3968.0,0.548,20.8,0.0,0.0,0.0,0.0,True,False
1,3.75574267,2.2911,417.4,1.58,5311.0,0.788,27.9,0.0,0.0,0.0,0.0,True,False
0,7.44042933,2.991,547.3,2.74,5815.0,0.877,34.0,0.0,0.0,1.0,0.0,True,False
1,6.581477136,3.0896,2318.9,4.56,5188.0,0.973,116.2,0.0,0.0,0.0,0.0,True,False
1,24.669192732,7.03515,7382.3,77.76,5313.0,9.327,603.0,0.0,1.0,0.0,0.0,True,False
1,2.382652873,1.8888,705.4,2.74,5188.0,0.973,45.5,0.0,0.0,0.0,0.0,True,False
1,24.66461416,2.8579,2398.8,5.34,5188.0,0.973,56.7,0.0,0.0,0.0,0.0,True,False
1,11.51517167,2.006,1357.4,2.9,5177.0,0.798,53.2,0.0,0.0,0.0,0.0,True,False
1,7.641567589,3.41018,2269.7,4.91,5356.0,1.055,437.5,0.0,0.0,0.0,0.0,True,False
0,30.6113932,3.576,3472.0,19.68,3900.0,0.534,37.5,0.0,1.0,0.0,0.0,True,False
1,7.40742502,3.675,442.0,2.01,5922.0,0.961,23.1,0.0,0.0,0.0,0.0,True,False
0,569.934135,4.1904,18904.0,38.98,5367.0,2.057,66.7,1.0,0.0,0.0,0.0,True,False
0,5.09246539,3.659,254.0,1.17,5037.0,0.751,17.1,0.0,0.0,1.0,0.0,True,False
0,110.61576622,5.0,540.0,2.86,5699.0,0.987,30.5,1.0,0.0,0.0,0.0,True,False
0,1.103971357,0.926,317.9,1.37,5409.0,0.746,21.7,0.0,0.0,0.0,1.0,True,False
1,10.916108342,3.6496,1479.0,3.93,5575.0,0.932,302.2,0.0,0.0,0.0,0.0,True,False
1,3.353732008,1.4598,1264.7,1.65,3789.0,0.46,47.8,0.0,0.0,0.0,0.0,True,False
1,6.877446033,1.3692,1632.3,2.05,3789.0,0.46,39.6,0.0,0.0,0.0,0.0,True,False
1,28.46464804,2.6657,1629.8,1.87,3789.0,0.46,28.9,0.0,0.0,0.0,0.0,True,False
0,0.293630085,2.3857,2017.7,26.35,5665.0,0.843,170.0,0.0,0.0,0.0,0.0,True,False
1,42.89645024,5.6897,555.3,2.0,5192.0,0.873,66.8,0.0,0.0,0.0,0.0,True,False
0,2.44199803,2.759,251.7,1.44,5970.0,0.796,27.2,0.0,0.0,1.0,1.0,True,False
1,7.09712124,2.1059,369.5,0.74,3569.0,0.389,18.3,0.0,0.0,0.0,0.0,True,False
0,2.6827683,2.957,79.8,1.19,6180.0,1.223,26.7,0.0,0.0,1.0,1.0,True,False
1,3.601465336,2.2753,777.7,2.31,5052.0,0.855,50.7,0.0,0.0,0.0,0.0,True,False
0,3.108251172,2.5048,1867.7,4.43,5330.0,0.847,156.5,0.0,1.0,1.0,0.0,True,False
1,25.8474958,5.985,537.4,2.4,6297.0,1.031,27.3,0.0,0.0,0.0,0.0,True,False
1,40.715561,6.894,680.9,2.7,6297.0,1.031,28.9,0.0,0.0,0.0,0.0,True,False
0,20.42720701,3.447,1273.0,4.42,6014.0,0.958,36.7,0.0,1.0,1.0,1.0,True,False
0,6.198273591,7.53837,47303.0,19.81,6038.0,0.898,2561.1,0.0,1.0,0.0,0.0,True,False
0,1.023471798,2.3499,861.4,3.78,5741.0,0.893,63.0,0.0,0.0,1.0,1.0,True,False
0,0.51872711,1.252,714.1,19.07,5572.0,0.762,93.3,0.0,1.0,0.0,0.0,True,False
1,17.31711739,3.1518,1473.0,2.04,4719.0,0.502,35.9,0.0,0.0,0.0,0.0,True,False
